set_num,name,year,theme_id,num_parts,img_url,figs,retail,unique_figs,rating,retire_month,value
76096-1,Superman & Krypto Team-Up,2018,700,208,https://cdn.rebrickable.com/media/sets/76096-1.jpg,2,19.99,1,4.7,December 2018,42.87
76097-1,Lex Luthor Mech Takedown,2018,700,415,https://cdn.rebrickable.com/media/sets/76097-1.jpg,5,34.99,5,4.7,November 2018,67.52
76098-1,Speed Force Freeze Pursuit,2018,700,280,https://cdn.rebrickable.com/media/sets/76098-1.jpg,4,29.99,3,4.7,January 2019,114.12
76099-1,Rhino Face-Off by the Mine,2018,696,229,https://cdn.rebrickable.com/media/sets/76099-1.jpg,3,19.99,3,4.7,December 2018,26.28
76100-1,Royal Talon Fighter Attack,2018,696,358,https://cdn.rebrickable.com/media/sets/76100-1.jpg,4,29.99,3,4.7,March 2019,47.12
76102-1,Thor's Weapon Quest,2018,702,229,https://cdn.rebrickable.com/media/sets/76102-1.jpg,3,19.99,2,4.8,August 2019,34.53
76103-1,Corvus Glaive Thresher Attack,2018,702,416,https://cdn.rebrickable.com/media/sets/76103-1.jpg,5,34.99,2,4.8,February 2019,85.14
76104-1,The Hulkbuster Smash-Up,2018,702,375,https://cdn.rebrickable.com/media/sets/76104-1.jpg,4,29.99,2,4.8,January 2020,37.41
76105-1,The Hulkbuster: Ultron Edition,2018,702,1363,https://cdn.rebrickable.com/media/sets/76105-1.jpg,1,119.99,1,4.9,December 2019,146.29
76107-1,Thanos: Ultimate Battle,2018,702,681,https://cdn.rebrickable.com/media/sets/76107-1.jpg,4,69.99,5,4.9,February 2020,73.76
76108-1,Sanctum Sanctorum Showdown,2018,702,1011,https://cdn.rebrickable.com/media/sets/76108-1.jpg,5,89.99,4,4.8,December 2019,160.75
76109-1,Quantum Realm Explorers,2018,696,200,https://cdn.rebrickable.com/media/sets/76109-1.jpg,3,19.99,3,4.8,January 2020,37.08
76111-1,Batman: Brother Eye Takedown,2018,697,279,https://cdn.rebrickable.com/media/sets/76111-1.jpg,3,29.99,1,4.5,August 2019,32.86
76112-1,App-Controlled Batmobile,2018,697,331,https://cdn.rebrickable.com/media/sets/76112-1.jpg,1,89.99,1,4.7,January 2020,116.93
76113-1,Spider-Man Bike Rescue,2019,706,243,https://cdn.rebrickable.com/media/sets/76113-1.jpg,3,19.99,2,4.7,November 2020,51.93
76114-1,Spider-Man's Spider Crawler,2019,706,426,https://cdn.rebrickable.com/media/sets/76114-1.jpg,4,34.99,3,4.8,November 2020,113.34
76115-1,Spider Mech vs. Venom,2019,706,612,https://cdn.rebrickable.com/media/sets/76115-1.jpg,4,44.99,1,4.8,November 2020,96.76
76117-1,Batman Mech vs. Poison Ivy Mech,2019,697,394,https://cdn.rebrickable.com/media/sets/76117-1.jpg,4,34.99,4,4.8,January 2020,64.34
76118-1,Mr. Freeze Batcycle Battle,2019,697,212,https://cdn.rebrickable.com/media/sets/76118-1.jpg,3,19.99,1,4.8,July 2020,35.82
76119-1,Batmobile: Pursuit of The Joker,2019,697,352,https://cdn.rebrickable.com/media/sets/76119-1.jpg,2,24.99,0,4.7,January 2021,42.29
76120-1,Batman Batwing and The Riddler Heist,2019,697,501,https://cdn.rebrickable.com/media/sets/76120-1.jpg,4,49.99,2,4.7,January 2021,75.89
76122-1,Batcave Clayface Invasion,2019,697,1073,https://cdn.rebrickable.com/media/sets/76122-1.jpg,6,94.99,3,4.8,December 2020,120.91
76124-1,War Machine Buster,2019,702,362,https://cdn.rebrickable.com/media/sets/76124-1.jpg,4,29.99,2,4.7,January 2021,36.69
76125-1,Iron Man Hall of Armour,2019,702,524,https://cdn.rebrickable.com/media/sets/76125-1.jpg,6,54.99,3,4.7,August 2021,49.24
76127-1,Captain Marvel and The Skrull Attack,2019,696,307,https://cdn.rebrickable.com/media/sets/76127-1.jpg,3,24.99,1,4.7,October 2020,34.25
76128-1,Molten Man Battle,2019,706,302,https://cdn.rebrickable.com/media/sets/76128-1.jpg,3,24.99,2,4.8,November 2020,39.96
76129-1,Hydro-Man Attack,2019,706,479,https://cdn.rebrickable.com/media/sets/76129-1.jpg,4,34.99,3,4.6,February 2020,38.94
76130-1,Stark Jet and the Drone Attack,2019,706,504,https://cdn.rebrickable.com/media/sets/76130-1.jpg,4,54.99,1,4.7,November 2020,68.07
76131-1,Avengers Compound Battle,2019,702,704,https://cdn.rebrickable.com/media/sets/76131-1.jpg,7,89.99,5,4.5,March 2021,89.90
76139-1,1989 Batmobile,2019,698,3310,https://cdn.rebrickable.com/media/sets/76139-1.jpg,3,219.99,2,4.8,November 2021,341.85
76142-1,Avengers Speeder Bike Attack,2020,702,251,https://cdn.rebrickable.com/media/sets/76142-1.jpg,3,19.99,2,4.7,January 2021,25.69
76143-1,Avengers Truck Take-down,2020,702,486,https://cdn.rebrickable.com/media/sets/76143-1.jpg,4,34.99,3,4.6,October 2021,35.78
76144-1,Avengers Hulk Helicopter Rescue,2019,702,483,https://cdn.rebrickable.com/media/sets/76144-1.jpg,5,54.99,2,4.8,October 2020,61.23
76148-1,Spider-Man vs. Doc Ock,2020,706,242,https://cdn.rebrickable.com/media/sets/76148-1.jpg,3,19.99,3,4.9,April 2021,46.52
76150-1,Spiderjet vs. Venom Mech,2020,706,383,https://cdn.rebrickable.com/media/sets/76150-1.jpg,3,34.99,1,4.9,October 2021,50.37
76151-1,Venomosaurus Ambush,2020,706,648,https://cdn.rebrickable.com/media/sets/76151-1.jpg,5,74.99,2,4.7,December 2021,106.19
76152-1,Avengers Wrath of Loki,2020,702,223,https://cdn.rebrickable.com/media/sets/76152-1.jpg,4,54.99,2,4.7,June 2021,65.81
76153-1,Avengers Helicarrier,2020,702,1248,https://cdn.rebrickable.com/media/sets/76153-1.jpg,8,109.99,4,4.7,September 2021,127.72
76157-1,Wonder Woman vs. Cheetah,2020,695,371,https://cdn.rebrickable.com/media/sets/76157-1.jpg,3,34.99,3,4.6,March 2022,30.60
76159-1,Joker's Trike Chase,2020,697,440,https://cdn.rebrickable.com/media/sets/76159-1.jpg,4,44.99,0,4.6,November 2021,43.68
76160-1,Mobile Bat Base,2020,697,743,https://cdn.rebrickable.com/media/sets/76160-1.jpg,6,79.99,4,4.6,October 2021,92.97
76161-1,1989 Batwing,2020,698,2363,https://cdn.rebrickable.com/media/sets/76161-1.jpg,3,179.99,2,4.7,December 2022,190.56
76162-1,Black Widow's Helicopter Chase,2020,696,271,https://cdn.rebrickable.com/media/sets/76162-1.jpg,3,24.99,3,4.7,March 2022,45.19
76163-1,Venom Crawler,2020,706,413,https://cdn.rebrickable.com/media/sets/76163-1.jpg,3,24.99,2,4.7,August 2021,44.76
76164-1,Iron Man Hulkbuster versus A.I.M. Agent,2020,702,456,https://cdn.rebrickable.com/media/sets/76164-1.jpg,4,49.99,2,4.7,March 2022,48.62
76165-1,Iron Man,2020,705,480,https://cdn.rebrickable.com/media/sets/76165-1.jpg,0,54.99,0,4.8,October 2021,110.17
76166-1,Avengers Tower Battle,2020,702,718,https://cdn.rebrickable.com/media/sets/76166-1.jpg,7,79.99,4,4.8,October 2021,121.87
76167-1,Iron Man Armory,2020,702,258,https://cdn.rebrickable.com/media/sets/76167-1.jpg,5,24.99,3,4.6,March 2022,46.28
76895-1,Ferrari F8 Tributo,2020,601,278,https://cdn.rebrickable.com/media/sets/76895-1.jpg,1,17.99,1,4.7,November 2021,27.87
76896-1,Nissan GT-R NISMO,2020,601,301,https://cdn.rebrickable.com/media/sets/76896-1.jpg,1,17.99,1,4.8,March 2022,33.99
76897-1,1985 Audi Sport quattro S1,2020,601,253,https://cdn.rebrickable.com/media/sets/76897-1.jpg,1,17.99,1,4.6,November 2021,32.90
76898-1,Formula E Panasonic Jaguar Racing GEN2 car & Jaguar I-PACE eTROPHY,2020,601,571,https://cdn.rebrickable.com/media/sets/76898-1.jpg,2,34.99,2,4.8,January 2022,44.55
76899-1,Lamborghini Urus ST-X & Lamborghini Hurac�n Super Trofeo EVO,2020,601,666,https://cdn.rebrickable.com/media/sets/76899-1.jpg,2,54.99,2,4.7,November 2021,70.78
77901-1,Sith Trooper Bust,2019,158,484,https://cdn.rebrickable.com/media/sets/77901-1.jpg,0,35.55,0,4.9,July 2019,509.99
77905-1,Taskmaster's Ambush,2020,696,230,https://cdn.rebrickable.com/media/sets/77905-1.jpg,3,31.59,3,4.8,October 2020,51.81
77906-1,Wonder Woman,2020,695,255,https://cdn.rebrickable.com/media/sets/77906-1.jpg,3,34.99,1,4.7,October 2020,32.66
7868-1,Mace Windu's Jedi Starfighter,2011,158,309,https://cdn.rebrickable.com/media/sets/7868-1.jpg,5,35.99,2,4.8,December 2011,296.63
7869-1,Battle for Geonosis,2011,158,335,https://cdn.rebrickable.com/media/sets/7869-1.jpg,5,35.99,2,4.8,December 2012,275.77
7877-1,Naboo Starfighter,2011,158,318,https://cdn.rebrickable.com/media/sets/7877-1.jpg,6,40.99,3,4.7,December 2012,133.82
7879-1,Hoth Echo Base,2011,158,773,https://cdn.rebrickable.com/media/sets/7879-1.jpg,8,91.99,5,4.5,December 2013,176.66
79001-1,Escape from Mirkwood Spiders,2012,562,298,https://cdn.rebrickable.com/media/sets/79001-1.jpg,4,24.99,3,4.6,July 2014,83.16
79002-1,Attack of the Wargs,2012,562,400,https://cdn.rebrickable.com/media/sets/79002-1.jpg,5,49.99,5,4.7,November 2013,122.86
79003-1,An Unexpected Gathering,2012,562,665,https://cdn.rebrickable.com/media/sets/79003-1.jpg,6,59.99,5,4.8,December 2014,248.05
79004-1,Barrel Escape,2012,562,334,https://cdn.rebrickable.com/media/sets/79004-1.jpg,5,39.99,4,4.7,June 2014,118.89
79006-1,The Council of Elrond,2013,566,243,https://cdn.rebrickable.com/media/sets/79006-1.jpg,4,29.99,3,4.7,January 2015,109.10
79007-1,Battle at the Black Gate,2013,566,656,https://cdn.rebrickable.com/media/sets/79007-1.jpg,5,59.99,4,4.8,January 2015,309.54
79008-1,Pirate Ship Ambush,2013,566,756,https://cdn.rebrickable.com/media/sets/79008-1.jpg,9,89.99,5,4.8,December 2014,267.38
79010-1,The Goblin King Battle,2012,562,840,https://cdn.rebrickable.com/media/sets/79010-1.jpg,8,79.99,7,4.7,November 2013,178.19
79011-1,Dol Guldur Ambush,2013,562,218,https://cdn.rebrickable.com/media/sets/79011-1.jpg,3,19.99,3,4.7,February 2015,57.19
79012-1,Mirkwood Elf Army,2013,562,276,https://cdn.rebrickable.com/media/sets/79012-1.jpg,6,29.99,2,4.8,October 2015,126.07
79013-1,Lake-town Chase,2013,562,470,https://cdn.rebrickable.com/media/sets/79013-1.jpg,5,49.99,3,4.7,December 2014,176.38
79014-1,Dol Guldur Battle,2013,562,797,https://cdn.rebrickable.com/media/sets/79014-1.jpg,8,69.99,3,4.8,October 2015,202.83
79016-1,Attack on Lake-town,2014,562,313,https://cdn.rebrickable.com/media/sets/79016-1.jpg,5,34.99,5,4.7,November 2015,95.16
79017-1,The Battle of the Five Armies,2014,562,472,https://cdn.rebrickable.com/media/sets/79017-1.jpg,7,59.99,4,4.5,November 2015,187.05
79103-1,Turtle Lair Attack,2013,570,488,https://cdn.rebrickable.com/media/sets/79103-1.jpg,5,49.99,5,4.8,November 2014,178.75
79104-1,The Shellraiser Street Chase,2013,570,620,https://cdn.rebrickable.com/media/sets/79104-1.jpg,5,59.99,4,4.5,January 2015,135.07
79105-1,Baxter Robot Rampage,2013,570,397,https://cdn.rebrickable.com/media/sets/79105-1.jpg,5,39.99,4,4.8,January 2014,106.41
79108-1,Stagecoach Escape,2013,575,280,https://cdn.rebrickable.com/media/sets/79108-1.jpg,5,29.99,3,4.7,December 2013,103.39
79109-1,Colby City Showdown,2013,575,588,https://cdn.rebrickable.com/media/sets/79109-1.jpg,5,39.99,3,4.7,December 2013,110.70
79110-1,Silver Mine Shootout,2013,575,644,https://cdn.rebrickable.com/media/sets/79110-1.jpg,5,69.99,4,4.2,December 2013,104.28
79111-1,Constitution Train Chase,2013,575,703,https://cdn.rebrickable.com/media/sets/79111-1.jpg,7,79.99,4,4.2,December 2013,201.20
79115-1,Turtle Van Takedown,2014,570,368,https://cdn.rebrickable.com/media/sets/79115-1.jpg,4,39.99,3,4.7,August 2015,144.59
79116-1,Big Rig Snow Getaway,2014,570,743,https://cdn.rebrickable.com/media/sets/79116-1.jpg,6,69.99,5,4.7,August 2015,107.88
79117-1,Turtle Lair Invasion,2014,570,888,https://cdn.rebrickable.com/media/sets/79117-1.jpg,6,79.99,4,4.5,August 2015,180.05
79120-1,T-Rawket Sky Strike,2014,570,286,https://cdn.rebrickable.com/media/sets/79120-1.jpg,4,29.99,3,4.8,December 2015,91.42
79121-1,Turtle Sub Undersea Chase,2014,570,684,https://cdn.rebrickable.com/media/sets/79121-1.jpg,5,59.99,4,4.5,November 2015,98.53
79122-1,Shredder's Lair Rescue,2014,570,478,https://cdn.rebrickable.com/media/sets/79122-1.jpg,5,49.99,4,4.8,January 2015,174.96
7929-1,The Battle of Naboo,2011,158,241,https://cdn.rebrickable.com/media/sets/7929-1.jpg,12,25.99,0,4.7,October 2012,113.29
7930-1,Bounty Hunter Gunship,2011,158,390,https://cdn.rebrickable.com/media/sets/7930-1.jpg,4,40.99,3,4.8,November 2012,143.03
7931-1,Jedi T-6 Shuttle,2011,158,389,https://cdn.rebrickable.com/media/sets/7931-1.jpg,4,49.99,1,4.8,October 2012,234.14
7957-1,Sith Nightspeeder,2011,158,214,https://cdn.rebrickable.com/media/sets/7957-1.jpg,3,25.99,3,4.7,October 2012,117.80
7958-1,Star Wars Advent Calendar 2011,2011,209,267,https://cdn.rebrickable.com/media/sets/7958-1.jpg,9,24.99,3,4.6,November 2011,56.44
7961-1,Darth Maul's Sith Infiltrator,2011,158,479,https://cdn.rebrickable.com/media/sets/7961-1.jpg,4,59.99,4,4.7,October 2012,144.25
7962-1,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,5,81.99,4,4.7,November 2012,187.73
7964-1,Republic Frigate,2011,158,1030,https://cdn.rebrickable.com/media/sets/7964-1.jpg,5,102.99,4,4.8,November 2012,531.02
7965-1,Millennium Falcon,2011,158,1254,https://cdn.rebrickable.com/media/sets/7965-1.jpg,6,132.99,3,4.7,December 2014,204.86
7978-1,Angler Attack,2011,315,201,https://cdn.rebrickable.com/media/sets/7978-1.jpg,2,18.99,1,4.6,November 2011,85.59
7984-1,Deep Sea Raider,2011,315,265,https://cdn.rebrickable.com/media/sets/7984-1.jpg,2,25.99,1,4.6,January 2012,49.08
7985-1,City of Atlantis,2011,315,687,https://cdn.rebrickable.com/media/sets/7985-1.jpg,5,49.99,4,4.8,December 2011,263.79
80006-1,White Dragon Horse Bike,2020,693,259,https://cdn.rebrickable.com/media/sets/80006-1.jpg,4,24.99,0,4.7,May 2022,38.34
80007-1,Iron Bull Tank,2020,693,430,https://cdn.rebrickable.com/media/sets/80007-1.jpg,4,39.99,0,4.7,May 2022,66.72
80009-1,Pigsy's Food Truck,2020,693,832,https://cdn.rebrickable.com/media/sets/80009-1.jpg,5,54.99,1,4.8,November 2021,86.95
80010-1,Demon Bull King,2020,693,1051,https://cdn.rebrickable.com/media/sets/80010-1.jpg,3,74.99,0,4.8,November 2021,154.76
80011-1,Red Son's Inferno Truck,2020,693,1111,https://cdn.rebrickable.com/media/sets/80011-1.jpg,7,89.99,1,4.6,May 2022,127.62
80012-1,Monkey King Warrior Mech,2020,693,1635,https://cdn.rebrickable.com/media/sets/80012-1.jpg,6,129.99,2,4.7,December 2022,156.44
80013-1,Monkie Kid's Team Secret HQ,2020,693,1921,https://cdn.rebrickable.com/media/sets/80013-1.jpg,8,159.99,1,4.4,January 2023,146.08
80014-1,Sandy's Speedboat,2020,693,394,https://cdn.rebrickable.com/media/sets/80014-1.jpg,4,44.99,1,4.6,August 2022,73.15
80015-1,Monkie Kid's Cloud Roadster,2020,693,659,https://cdn.rebrickable.com/media/sets/80015-1.jpg,5,54.99,5,4.7,September 2022,82.72
80016-1,The Flaming Foundry,2020,693,1429,https://cdn.rebrickable.com/media/sets/80016-1.jpg,7,119.99,1,4.6,March 2022,130.58
80103-1,Dragon Boat Race,2019,686,645,https://cdn.rebrickable.com/media/sets/80103-1.jpg,15,44.99,15,4.7,November 2019,52.62
80104-1,Lion Dance,2020,686,882,https://cdn.rebrickable.com/media/sets/80104-1.jpg,8,64.99,8,4.6,December 2020,94.68
80105-1,Chinese New Year Temple Fair,2020,686,1664,https://cdn.rebrickable.com/media/sets/80105-1.jpg,14,89.99,13,4.6,November 2020,129.46
8067-1,Mini Mobile Crane,2011,1,292,https://cdn.rebrickable.com/media/sets/8067-1.jpg,0,20.99,0,4.7,November 2012,82.98
8068-1,Rescue Helicopter,2011,1,408,https://cdn.rebrickable.com/media/sets/8068-1.jpg,0,34.99,0,4.7,October 2012,130.45
8069-1,Backhoe Loader,2011,1,609,https://cdn.rebrickable.com/media/sets/8069-1.jpg,0,49.99,0,4.7,November 2012,137.79
8070-1,Supercar,2011,1,1281,https://cdn.rebrickable.com/media/sets/8070-1.jpg,0,99.99,0,4.7,November 2012,213.57
8071-1,Lift Truck,2011,1,593,https://cdn.rebrickable.com/media/sets/8071-1.jpg,0,40.99,0,4.6,November 2012,119.34
8081-1,Extreme Cruiser,2011,1,590,https://cdn.rebrickable.com/media/sets/8081-1.jpg,0,49.99,0,4.7,October 2012,165.51
81000-1,Koi,2019,671,293,https://cdn.rebrickable.com/media/sets/81000-1.jpg,0,42.99,0,5.0,March 2020,209.26
8109-1,Flatbed Truck,2011,1,1115,https://cdn.rebrickable.com/media/sets/8109-1.jpg,0,71.99,0,4.8,November 2012,370.46
8110-1,Unimog U400,2011,1,2048,https://cdn.rebrickable.com/media/sets/8110-1.jpg,0,154.99,0,4.5,January 2014,236.84
8484-1,Ultimate Build Lightning McQueen,2011,269,242,https://cdn.rebrickable.com/media/sets/8484-1.jpg,0,25.99,0,4.8,January 2012,265.73
8486-1,Mack's Team Truck,2011,269,379,https://cdn.rebrickable.com/media/sets/8486-1.jpg,1,30.99,1,4.8,July 2012,316.98
8487-1,Flo's V8 Caf�,2011,269,517,https://cdn.rebrickable.com/media/sets/8487-1.jpg,6,49.99,6,4.5,November 2012,184.06
853373-1,Kingdoms Chess,2012,196,329,https://cdn.rebrickable.com/media/sets/853373-1.jpg,28,39.99,8,4.7,December 2013,256.40
8638-1,Spy Jet Escape,2011,269,339,https://cdn.rebrickable.com/media/sets/8638-1.jpg,6,45.99,6,4.5,December 2011,80.32
8639-1,Big Bentley Bust Out,2011,269,745,https://cdn.rebrickable.com/media/sets/8639-1.jpg,0,71.99,0,4.5,January 2012,118.26
8677-1,Ultimate Build Mater,2011,269,288,https://cdn.rebrickable.com/media/sets/8677-1.jpg,0,25.53,0,4.8,December 2011,138.91
8679-1,Tokyo International Circuit,2011,269,852,https://cdn.rebrickable.com/media/sets/8679-1.jpg,0,81.99,0,4.7,March 2012,183.30
92176-1,NASA Apollo Saturn V,2020,576,1969,https://cdn.rebrickable.com/media/sets/92176-1.jpg,0,109.99,0,4.8,November 2022,148.23
92177-1,Ship in a Bottle,2020,576,962,https://cdn.rebrickable.com/media/sets/92177-1.jpg,0,69.99,0,4.8,January 2022,89.09
9348-1,Community Minifigures,2011,533,268,https://cdn.rebrickable.com/media/sets/9348-1.jpg,22,39.99,19,4.6,March 2012,65.74
9349-1,Fairytale and Historic Minifigures,2011,507,230,https://cdn.rebrickable.com/media/sets/9349-1.jpg,22,39.99,22,4.2,June 2012,63.45
9387-1,Wheels Set,2011,528,286,https://cdn.rebrickable.com/media/sets/9387-1.jpg,0,39.99,0,4.5,June 2012,48.96
9391-1,Mini Crane,2012,1,218,https://cdn.rebrickable.com/media/sets/9391-1.jpg,0,14.99,0,4.5,December 2013,57.98
9393-1,Tractor,2012,1,353,https://cdn.rebrickable.com/media/sets/9393-1.jpg,0,24.99,0,4.5,December 2013,108.40
9394-1,Jet Plane,2012,1,499,https://cdn.rebrickable.com/media/sets/9394-1.jpg,0,29.99,0,4.3,December 2013,99.20
9395-1,Pick-Up Tow Truck,2012,1,954,https://cdn.rebrickable.com/media/sets/9395-1.jpg,0,49.99,0,4.5,January 2014,163.76
9396-1,Helicopter,2012,1,1056,https://cdn.rebrickable.com/media/sets/9396-1.jpg,0,69.99,0,4.6,December 2013,204.23
9397-1,Logging Truck,2012,1,1308,https://cdn.rebrickable.com/media/sets/9397-1.jpg,0,99.99,0,4.5,December 2013,286.63
9398-1,4 x 4 Crawler,2012,1,1327,https://cdn.rebrickable.com/media/sets/9398-1.jpg,0,139.99,0,4.6,December 2014,213.39
9442-1,Jay's Storm Fighter,2012,435,234,https://cdn.rebrickable.com/media/sets/9442-1.jpg,2,19.99,0,4.5,November 2012,70.27
9443-1,Rattlecopter,2012,435,327,https://cdn.rebrickable.com/media/sets/9443-1.jpg,3,24.99,1,4.8,October 2012,148.57
9444-1,Cole's Tread Assault,2012,435,286,https://cdn.rebrickable.com/media/sets/9444-1.jpg,2,29.99,0,4.5,September 2012,143.88
9445-1,Fangpyre Truck Ambush,2012,435,452,https://cdn.rebrickable.com/media/sets/9445-1.jpg,4,39.99,1,4.8,October 2012,285.13
9446-1,Destiny's Bounty,2012,435,685,https://cdn.rebrickable.com/media/sets/9446-1.jpg,6,59.99,1,4.5,November 2012,226.06
9447-1,Lasha's Bite Cycle,2012,435,250,https://cdn.rebrickable.com/media/sets/9447-1.jpg,2,19.99,0,4.8,December 2013,77.42
9448-1,Samurai X Mech,2012,435,452,https://cdn.rebrickable.com/media/sets/9448-1.jpg,3,29.99,1,4.7,November 2013,124.33
9449-1,Ultra Sonic Raider,2012,435,622,https://cdn.rebrickable.com/media/sets/9449-1.jpg,6,59.99,1,4.8,January 2015,226.12
9450-1,Epic Dragon Battle,2012,435,915,https://cdn.rebrickable.com/media/sets/9450-1.jpg,7,89.99,2,4.8,February 2015,263.48
9455-1,Fangpyre Mech,2012,435,255,https://cdn.rebrickable.com/media/sets/9455-1.jpg,2,19.99,0,4.7,September 2012,81.99
9456-1,Spinner Battle Arena,2012,435,418,https://cdn.rebrickable.com/media/sets/9456-1.jpg,2,34.99,0,4.5,November 2012,79.83
9457-1,Fangpyre Wrecking Ball,2012,435,415,https://cdn.rebrickable.com/media/sets/9457-1.jpg,3,49.99,0,4.7,October 2012,177.06
9463-1,The Werewolf,2012,558,243,https://cdn.rebrickable.com/media/sets/9463-1.jpg,2,17.99,1,4.3,December 2013,47.36
9464-1,The Vampire Hearse,2012,558,314,https://cdn.rebrickable.com/media/sets/9464-1.jpg,3,24.99,1,4.8,March 2014,91.63
9465-1,The Zombies,2012,558,447,https://cdn.rebrickable.com/media/sets/9465-1.jpg,4,34.99,2,4.8,October 2012,257.78
9466-1,The Crazy Scientist & His Monster,2012,558,430,https://cdn.rebrickable.com/media/sets/9466-1.jpg,4,39.99,2,4.5,November 2013,105.44
9467-1,The Ghost Train,2012,558,744,https://cdn.rebrickable.com/media/sets/9467-1.jpg,5,59.99,1,4.7,November 2013,176.47
9468-1,The Vampyre Castle,2012,558,949,https://cdn.rebrickable.com/media/sets/9468-1.jpg,7,79.99,1,4.5,November 2013,232.85
9470-1,Shelob Attacks,2012,566,227,https://cdn.rebrickable.com/media/sets/9470-1.jpg,3,19.99,3,4.7,December 2013,101.21
9471-1,Uruk-hai Army,2012,566,257,https://cdn.rebrickable.com/media/sets/9471-1.jpg,6,29.99,3,4.7,November 2013,153.77
9472-1,Attack on Weathertop,2012,566,430,https://cdn.rebrickable.com/media/sets/9472-1.jpg,5,49.99,3,4.7,February 2013,189.69
9473-1,The Mines of Moria,2012,566,781,https://cdn.rebrickable.com/media/sets/9473-1.jpg,9,69.99,4,4.5,November 2013,265.20
9474-1,The Battle of Helm's Deep,2012,566,1367,https://cdn.rebrickable.com/media/sets/9474-1.jpg,8,99.99,3,4.7,November 2013,433.42
